 carTrackSensors7, carTrackSensors9, carTrackSensors11, carAngleToTrack, carTrackOffset, carSpeed, carSteer
0.0348095,0.280426,0.121259,-0.017023,0.613141,0.370369,0.489786
0.120219,0.213966,0.042926,0.142663,-0.37353,0.451845,0.585598
0.102607,0.460573,0.069318,-0.0506821,-0.296759,0.502377,0.469591
0.0281555,0.216813,0.117943,-0.00623725,0.69644,0.317108,0.629591
0.106107,0.155094,0.019558,0.0556938,-0.776276,0.339814,0.400083
0.0619175,0.291242,0.108368,-0.0525793,0.270432,0.48021,0.601786
0.084001,0.348447,0.0907435,0.0151355,0.119049,0.452802,0.509081
0.0837325,0.60584,0.093397,-0.0691017,-0.0954722,0.50094,0.5
0.121656,0.303048,0.0335784,0.00257825,-0.636574,0.44623,0.501547
0.129186,0.505125,0.0548385,0.0526178,-0.30437,0.546365,0.5
0.09421,0.329517,0.0810955,-0.0830457,-0.170517,0.497992,0.5
0.096342,0.481199,0.0732245,-0.0721598,-0.380259,0.477619,0.456704
0.0418425,0.25491,0.119882,-0.078049,0.486668,0.401873,0.453171
0.152502,0.37834,0.0523625,0.0580714,-0.255244,0.398302,0.534843
0.050233,0.283947,0.126181,0.0794631,0.496043,0.410004,0.5
0.133525,0.434618,0.088194,0.109884,0.682048,0.39271,0.565931
0.0469134,0.176043,0.110911,-0.191381,0.256467,0.383629,0.518505
0.16902,0.451752,0.0096909,0.0095337,-0.887248,0.411885,0.5
0.0674595,0.594955,0.105613,0.0703874,0.321376,0.394817,0.5
0.095931,0.2643,0.0866015,0.11079,0.412904,0.412365,0.566474
0.110891,0.310372,0.06123,0.0864791,-0.233971,0.526131,0.551887
0.092683,0.317927,0.081995,0.0571044,-0.037618,0.475647,0.400929
0.082909,0.176185,0.10813,0.155333,0.0431805,0.431944,0.459866
0.120735,0.271249,0.030762,0.00785541,-0.666129,0.450508,0.504713
0.0375429,0.236708,0.11999,-0.0858057,0.530426,0.393218,0.58185
0.133324,0.311316,0.067851,0.00833498,-0.157471,0.454091,0.505001
0.103539,0.280737,0.0725835,0.0705705,-0.090978,0.48731,0.542342
0.162561,0.96884,0.0120156,-0.00262079,-0.86379,0.587762,0.5
0.0826895,0.176063,0.108918,0.155811,0.0475763,0.429052,0.460153
0.116311,0.265605,0.0411472,0.00177562,-0.560933,0.45246,0.367732
0.096812,0.155968,0.0362354,-2.93647E-05,-0.675287,0.452417,0.366649
0.053988,0.264707,0.111823,-0.0443401,0.377213,0.453198,0.606729
0.10931,0.161585,0.028159,0.144764,-0.624542,0.353758,0.453525
0.0254337,0.265088,0.121809,0.0381237,0.745316,0.338098,0.522874
0.15291,0.414309,0.0623785,0.0627563,-0.08918,0.400127,0.537654
0.111012,0.185925,0.0138691,0.000333617,-0.853892,0.32055,0.366867
0.0944695,0.257318,0.081946,0.210463,0.235575,0.421857,0.492944
0.11796,0.236889,0.0370013,0.0850341,-0.547292,0.442698,0.417687
0.118981,0.223636,0.01559,-0.0129333,-0.84005,0.351746,0.49224
0.117161,0.25507,0.0347512,0.0186586,-0.621441,0.466738,0.377862
0.0658945,0.298927,0.105696,-0.0622763,0.213913,0.46323,0.595968
0.115942,0.287523,0.0462482,0.0564979,-0.460155,0.506532,0.400565
0.107711,0.415486,0.0717675,0.0212241,-0.12383,0.474365,0.512734
0.064091,0.172295,0.0985635,-0.137155,0.215201,0.372492,0.551041
0.025928,0.20441,0.122363,-0.0587557,0.6876,0.348273,0.464747
0.081764,0.274109,0.092034,0.132246,0.394547,0.411083,0.446014
0.094437,0.81246,0.078349,-0.111684,-0.303619,0.493091,0.5
0.012446,0.24325,0.117297,0.00158195,0.87203,0.200234,0.634283
0.052048,0.725655,0.103828,0.0685537,0.552686,0.393602,0.5
0.105169,0.485466,0.0656085,-0.0564705,-0.34387,0.508929,0.5
0.137467,0.49292,0.0469738,0.0455617,-0.412169,0.539774,0.5
0.157222,0.538885,0.0169515,-0.00414694,-0.808472,0.695151,0.5
0.187565,0.126265,0.0897645,-0.0005537,0.721984,0.319754,0.766335
0.061434,0.674375,0.106687,-0.0223704,0.322474,0.518056,0.5
0.00963915,0.243745,0.118211,0.0170194,0.90228,0.165813,0.49696
0.0344713,0.27147,0.119206,0.00144588,0.632553,0.361674,0.634201
0.08352,0.350008,0.0910065,0.0150985,0.140427,0.44396,0.509059
0.0626555,0.209755,0.117291,-0.0818852,0.161034,0.39844,0.584202
0.153149,0.317567,0.0160675,0.000505014,-0.81662,0.540103,0.500303
0.0422268,0.131168,0.09202,-0.0626635,0.670346,0.311443,0.595735
0.051113,0.438202,0.115029,0.0362084,0.476237,0.406667,0.521725
0.111003,0.186901,0.0244299,0.0416214,-0.728404,0.375063,0.39164
0.123952,0.227232,0.0163605,8.44355E-05,-0.816549,0.396125,0.500051
0.11525,0.27542,0.0453962,0.0329419,-0.488291,0.48671,0.386432
0.0483134,0.483977,0.136353,-0.0479488,0.392609,0.544286,0.471231
0.160825,0.405868,0.0532325,0.0514279,-0.24985,0.399151,0.530857
0.179004,0.123865,0.085695,-0.0232814,0.570395,0.357811,0.752698
0.0966935,0.229026,0.0750465,0.140828,-0.0708427,0.455425,0.451163
0.106602,0.326838,0.0702395,-0.0454601,-0.235509,0.507421,0.606057
0.0260936,0.144987,0.10097,-0.188948,0.658648,0.299412,0.519965
0.11065,0.186523,0.0251328,0.0413124,-0.72173,0.372955,0.391454
0.067729,0.0940695,0.153926,-0.0661727,-0.412336,0.272619,0.0602963
0.0960715,0.220885,0.078962,-0.23114,-0.36246,0.435702,0.494649
0.0656085,0.313072,0.105207,-0.0462871,0.241394,0.54621,0.605561
0.0255225,0.362798,0.135675,0.0614303,0.747921,0.324182,0.536858
0.067839,0.53975,0.108689,0.0298334,0.249364,0.41873,0.5
0.100655,0.13227,0.0127249,0.0724635,-0.846797,0.255595,0.410145
0.08577,0.122459,0.175839,-0.0070272,-0.625021,0.327959,0.229117
0.103648,0.30364,0.079242,0.0320236,0.0536906,0.48946,0.519214
0.082459,0.293804,0.0926505,-0.124386,-0.0591736,0.501857,0.5
0.110316,0.32445,0.0599955,0.0749224,-0.272703,0.504484,0.544953
0.0142126,0.353876,0.160042,0.00373119,0.839272,0.369456,0.502239
0.0257354,0.184967,0.114736,-0.00884182,0.723234,0.308382,0.628028
0.0140914,0.432349,0.166153,-0.0146411,0.834283,0.464234,0.5
0.111665,0.196593,0.047162,0.130087,-0.391514,0.436234,0.444719
0.11488,0.234932,0.0313618,0.0483626,-0.643459,0.441349,0.395684
0.119202,0.321097,0.0357922,-0.00977316,-0.624268,0.44306,0.494136
0.0922915,0.131594,0.0164178,-0.061176,-0.872034,0.255731,0.329961
0.16382,1,0.0108378,-0.00233447,-0.877065,0.477683,0.5
0.105595,0.275469,0.067264,0.00961426,-0.244075,0.449429,0.505769
0.0635805,0.54999,0.112395,-0.0353011,0.236989,0.61821,0.5
0.11988,0.208954,0.0481142,0.0282379,-0.44341,0.456988,0.516943
0.118619,0.276375,0.0398235,0.0133262,-0.562243,0.45756,0.507996
0.0405669,0.273888,0.117081,-0.0136825,0.557279,0.393494,0.625124
0.070251,0.52932,0.111256,-0.0659714,0.0862037,0.548175,0.5
0.0990575,0.208812,0.0656195,0.055759,-0.251826,0.52729,0.5
0.0132007,0.442635,0.16025,0.0062368,0.851531,0.421849,0.5
0.1096,0.51801,0.0574175,-0.076193,-0.455992,0.467623,0.5
0.111706,0.17761,0.0274674,0.0967102,-0.662216,0.385229,0.424693
0.0941225,0.185182,0.087338,-0.0958986,0.129825,0.369735,0.575794
0.0700205,0.56685,0.106173,-0.0398897,0.153717,0.604238,0.5
0.116883,0.239995,0.0198467,0.0150274,-0.787722,0.376557,0.375683
0.052649,0.786815,0.100279,0.0945983,0.61814,0.433837,0.5
0.154539,0.387056,0.0533535,0.0616942,-0.235236,0.399179,0.537017
0.0521475,0.3857,0.104733,0.0535177,0.531914,0.396833,0.532111
0.082015,0.349844,0.093296,0.0702299,0.146774,0.475095,0.542138
0.0848195,0.223248,0.092033,0.161654,0.137714,0.406056,0.463659
0.0582725,0.275812,0.121355,-0.0145137,0.295308,0.409651,0.491292
0.080542,0.449899,0.102303,0.0433201,-0.0671145,0.281376,0.5
0.182962,0.129393,0.090642,-0.0500443,0.656092,0.336342,0.73664
0.113059,0.365452,0.0382111,-0.0379324,-0.630704,0.443032,0.477241
0.10725,0.462343,0.0546465,-0.0533971,-0.517343,0.459067,0.467962
0.0690925,0.173845,0.0991085,-0.115404,0.18366,0.398016,0.564091
0.104445,0.534545,0.0601045,-0.120565,-0.535132,0.494655,0.427661
0.114786,0.56487,0.0668225,0.057918,-0.143786,0.541746,0.5
0.0930925,0.385477,0.083543,0.0138728,0.0175781,0.458889,0.508324
0.061336,0.282355,0.10787,-0.0439412,0.291776,0.452889,0.606969
0.075984,0.366556,0.100196,0.0459995,0.171305,0.441552,0.5276
0.184527,0.161108,0.0801635,0.0217039,0.498014,0.379766,0.646356
0.0693285,0.166839,0.093509,-0.0963051,0.45351,0.347162,0.57555
0.105674,0.25004,0.0786185,0.175612,0.355064,0.419298,0.472034
0.091419,0.303683,0.0843645,-0.0645957,-0.0888163,0.502849,0.594576
0.116968,0.231804,0.0408848,0.126471,-0.470483,0.435155,0.442549
0.116723,0.256707,0.0555425,0.223373,-0.162984,0.44627,0.634024
0.163898,0.440791,0.0171011,0.0175329,-0.797679,0.48504,0.5
0.0843465,0.314358,0.090766,-0.0794157,-0.0215658,0.539806,0.5
0.162715,0.89354,0.0121633,-0.0016916,-0.861837,0.593698,0.5
0.105155,0.329902,0.06299,-0.0173015,-0.348882,0.451008,0.356286
0.10044,1,0.062754,-0.106522,-0.525457,0.475127,0.5
0.051185,0.44754,0.117112,0.0510989,0.481255,0.381415,0.5
0.120375,0.231024,0.0253077,0.0424862,-0.707083,0.443968,0.525492
0.107577,0.353918,0.067246,-0.0669629,-0.307032,0.505075,0.459822
0.0600265,0.219055,0.10861,-0.212311,0.0734525,0.394879,0.505946
0.0789685,0.328621,0.0966605,-0.0957048,-0.00957489,0.504595,0.442577
0.068387,0.64341,0.109892,-0.0593956,0.138631,0.560679,0.5
0.090587,0.259881,0.0855945,0.267359,0.487984,0.426079,0.527082
0.083837,0.631705,0.0931545,-0.0659695,-0.0905172,0.515329,0.5
0.0791205,0.175528,0.119536,0.171229,0.132317,0.42273,0.469404
0.110571,0.290816,0.052944,0.048077,-0.391472,0.527361,0.395513
0.0628975,0.420392,0.107241,0.0237227,0.338928,0.641921,0.514234
0.087888,0.291404,0.0876105,0.0951004,0.052152,0.381869,0.5
0.0357831,0.227094,0.119823,-0.0621186,0.570393,0.398976,0.596062
0.110836,0.335681,0.056922,0.0232458,-0.364044,0.46171,0.513947
0.116069,0.377775,0.0354071,-0.0239393,-0.643242,0.444028,0.485636
0.121476,0.244233,0.0358518,0.028802,-0.591075,0.457099,0.517281
0.011858,0.181788,0.10334,0.018598,0.882564,0.245938,0.644492
0.112192,0.315546,0.0516035,0.00134067,-0.449946,0.456468,0.367471
0.115669,0.33562,0.051202,0.0397949,-0.408035,0.471786,0.523877
0.110025,0.491914,0.042626,-0.0509565,-0.606044,0.459036,0.5
0.091985,0.458624,0.080864,-0.0695929,-0.330566,0.501663,0.458244
0.11278,0.188357,0.0131884,-0.0140862,-0.863852,0.326178,0.358215
0.110366,0.170312,0.0168291,0.0227511,-0.814334,0.332279,0.380317
0.117568,0.321861,0.087296,0.131774,0.508685,0.400885,0.579064
0.114565,0.313021,0.0536,0.0915039,-0.335636,0.48,0.554902
0.058662,1,0.116669,0.000776904,0.332336,0.380519,0.5
0.083907,0.315374,0.0910615,-0.0464564,0.0254822,0.502063,0.605459
0.117973,0.271332,0.0337204,-0.0143084,-0.652041,0.442151,0.358082
0.129437,0.494423,0.054828,0.0538764,-0.302835,0.561516,0.532326
0.113636,0.241378,0.0569355,0.0297229,-0.341344,0.468885,0.3845
0.112108,0.177264,0.0173221,0.0215018,-0.808687,0.355536,0.379568
0.0842405,0.348762,0.0904845,0.0153564,0.133937,0.446917,0.509214
0.0493276,0.28595,0.126559,0.0819754,0.508919,0.407417,0.5
0.116072,0.230224,0.0579145,0.059953,-0.274353,0.477353,0.402638
0.0322676,0.23437,0.121738,-0.0522673,0.617434,0.374486,0.46864
0.162475,0.437758,0.0191056,0.0198171,-0.772896,0.483456,0.5
0.08706,0.318932,0.0885435,-0.103361,-0.194588,0.475595,0.5
0.0766515,0.34757,0.09875,-0.0805236,0.0394236,0.487484,0.451686
0.09758,0.333571,0.076898,0.0718194,-0.0652669,0.505853,0.543092
0.0690045,0.45883,0.10113,0.0476543,0.318929,0.473409,0.528593
0.044526,0.246306,0.119579,-0.0902831,0.437742,0.409873,0.44583
0.112178,0.186807,0.0132369,0.0244554,-0.853005,0.311042,0.38134
0.120076,0.273542,0.057265,-0.0915388,-0.428548,0.444317,0.57841
0.10883,0.160662,0.01369,0.0344281,-0.844432,0.305375,0.387324
0.0381018,0.24466,0.119573,-0.125005,0.503785,0.415865,0.55833
0.102275,0.340868,0.0694645,-0.0133055,-0.259806,0.45402,0.492017
0.086995,0.174312,0.098238,0.12075,-0.0933889,0.443948,0.439116
0.0407051,0.237482,0.116596,-0.0417992,0.5361,0.410742,0.608254
0.0564945,0.294007,0.112391,-0.0589785,0.326047,0.448921,0.464613
0.176826,0.126161,0.0901535,0.00892584,0.749785,0.299704,0.772022
0.104677,0.164858,0.0295931,0.044674,-0.687559,0.423222,0.393471
0.088032,0.316453,0.0873885,0.0438387,0.0262451,0.461008,0.526303
0.0335848,0.300804,0.120583,-0.00524752,0.635775,0.364103,0.496851
0.092468,0.160871,0.0841545,0.0481942,-0.41706,0.470433,0.395583
0.0705875,0.322482,0.103307,-0.0475104,0.160156,0.451544,0.471494
0.120339,0.250499,0.0237767,0.0345551,-0.72824,0.454373,0.520733
0.0584565,0.536755,0.115878,-0.0218107,0.316681,0.605369,0.5
0.0138671,0.213755,0.104937,0.00140953,0.859073,0.26796,0.634179
0.0485749,0.241539,0.114621,-0.0630748,0.42141,0.443647,0.595489
0.13302,0.497439,0.067289,-0.0779886,-0.231915,0.376258,0.5
0.0229692,0.270312,0.123516,0.0395257,0.769511,0.310643,0.523715
0.091337,0.321437,0.0840815,0.0424399,0.0515569,0.495425,0.392131
0.0940965,0.331646,0.0793955,-0.0544675,-0.276187,0.484841,0.467319
0.0925225,0.330576,0.0816225,-0.0773107,-0.278384,0.475425,0.453614
0.087641,0.25342,0.0889895,-0.124318,-0.262019,0.447183,0.558743
0.0793525,0.376922,0.094491,0.0124835,0.156047,0.445417,0.50749
0.111526,0.654495,0.0306742,0.00924209,-0.680611,0.446901,0.5
0.111658,0.300847,0.0540595,0.0195548,-0.401876,0.476881,0.3784
0.112859,0.20431,0.0436389,0.139597,-0.431798,0.427683,0.450425
0.060205,0.215718,0.115062,-0.16472,0.0760655,0.446877,0.534501
0.103147,0.208215,0.073338,-0.210339,-0.380613,0.394522,0.50713
0.0875305,0.333337,0.087912,-0.0940838,-0.112834,0.510012,0.44355
0.0699665,0.373153,0.10161,0.0157754,0.259984,0.439698,0.509465
0.093961,0.300863,0.080145,0.0783612,-0.0510661,0.393496,0.413683
0.114697,0.190307,0.0164991,0.0403562,-0.81011,0.342918,0.524214
0.120121,0.259994,0.0390416,0.112212,-0.50054,0.431837,0.567327
0.0437464,0.244691,0.116686,-0.0491853,0.48938,0.418468,0.603822
0.121622,0.266743,0.0347878,0.0732294,-0.577449,0.450119,0.543938
0.117639,0.340172,0.052471,-0.0383749,-0.451596,0.396076,0.476975
0.0232105,0.449085,0.159189,-0.0236534,0.721924,0.482778,0.5
0.169197,0.628365,0.0082418,0.00578304,-0.904867,0.512936,0.506489
0.0767995,0.193454,0.0929505,0.00387894,0.637549,0.349687,0.635661
0.282306,0.146493,0.08039,-0.0720919,0.207602,0.355306,0.723412
0.0359397,0.144792,0.098811,-0.211831,0.547689,0.333692,0.506234
0.0971635,0.33036,0.077961,-0.084408,-0.209295,0.499587,0.5
0.167619,0.430088,0.0120116,0.0124895,-0.859375,0.375694,0.5
0.0616175,0.384695,0.113703,0.000962439,0.298981,0.717996,0.500577
0.117983,0.209149,0.051104,0.0629963,-0.326731,0.47275,0.404464
0.104755,0.145258,0.0154474,0.0644681,-0.818221,0.308786,0.405347
0.112651,0.19095,0.0248642,0.0624266,-0.711187,0.368934,0.404123
0.105464,0.333895,0.0689025,-0.0587344,-0.307943,0.487214,0.598093
0.0579535,0.303004,0.102718,0.0518307,0.484403,0.402611,0.531098
0.0947435,0.438989,0.0749615,-0.0624129,-0.35776,0.514468,0.462552
0.0169966,0.388261,0.11911,0.0350147,0.84649,0.281259,0.521009
0.11444,0.29434,0.0603115,-0.109575,-0.422409,0.49421,0.5
0.069751,0.57662,0.100182,0.0902694,0.361555,0.426163,0.5
0.091184,0.32626,0.084061,0.0633457,0.0164185,0.498615,0.538007
0.0721355,0.300976,0.101938,-0.117449,0.0716578,0.497484,0.5
0.0135442,0.42739,0.166593,-0.0142234,0.840857,0.46621,0.5
0.053321,0.262315,0.10272,-0.0676737,0.486634,0.383698,0.592729
0.113717,0.193083,0.0244407,0.0716852,-0.709915,0.375861,0.409678
0.0171915,0.236154,0.107129,-0.0277818,0.817529,0.260645,0.616664
0.062833,0.715645,0.098072,0.0981524,0.522301,0.400893,0.5
0.115176,0.2444,0.0521535,0.190529,-0.263374,0.404925,0.480984
0.105212,0.320079,0.066238,0.0471087,-0.228582,0.524587,0.528265
0.106567,0.304837,0.0622915,0.0252636,-0.306465,0.481131,0.381825
0.09823,0.362355,0.0732845,-0.0788726,-0.308217,0.320774,0.452676
0.07559,0.578855,0.0963815,0.0858264,0.299664,0.437206,0.5
0.066118,0.0934155,0.156866,-0.0592743,-0.356214,0.263909,0.0644353
0.054072,0.281575,0.117141,-0.0984442,0.303912,0.465286,0.440933
0.161744,0.438539,0.0200769,0.020831,-0.760852,0.49321,0.5
0.0209656,0.339776,0.141932,0.0492214,0.786538,0.304527,0.5
0.101247,0.287129,0.070922,0.113209,-0.118675,0.480063,0.5
0.075063,0.369634,0.111802,-0.160217,-0.250203,0.478198,0.40387
0.105674,0.496927,0.0641655,-0.0648821,-0.371797,0.479778,0.5
0.167995,0.429442,0.0114707,0.011931,-0.865865,0.453075,0.5
0.104591,0.150007,0.0129507,0.0124196,-0.860525,0.291138,0.374118
0.0526255,0.334887,0.104636,0.0514728,0.525403,0.397222,0.530884
0.114181,0.235806,0.0447618,0.097407,-0.450134,0.456,0.425111
0.0978985,0.219303,0.0736075,0.155139,-0.0597102,0.435516,0.45975
0.0286522,0.79704,0.11784,-0.0258335,0.682804,0.411698,0.5
0.119095,0.298081,0.0437524,0.0675233,-0.474527,0.50273,0.540514
0.0790815,0.344326,0.0947205,-0.00060128,0.143977,0.434246,0.499639
0.065866,0.251364,0.112979,0.139589,0.368097,0.330902,0.5
0.024767,0.335401,0.138717,0.0516281,0.74932,0.312733,0.5
0.0809115,0.288859,0.094961,-0.180935,-0.137932,0.490651,0.5
0.0317619,0.302423,0.135344,0.0654513,0.689491,0.373373,0.5
0.0413322,0.294058,0.121152,-0.0526956,0.509463,0.415202,0.468383
0.111927,0.242701,0.0567985,0.195396,-0.20023,0.444186,0.483905
0.0875155,0.361668,0.0880905,0.020047,0.10199,0.460206,0.512028
0.155262,0.185196,0.086731,-0.0773177,0.497679,0.397119,0.586943
0.0965575,0.495477,0.069985,-0.118699,-0.549651,0.492286,0.42878
0.061255,0.689165,0.0990125,0.0885998,0.517131,0.404865,0.5
0.095772,0.290933,0.0809835,-0.0666997,-0.113635,0.515115,0.593314
0.106536,0.314141,0.0620945,0.0306683,-0.306974,0.490242,0.385068
0.0441206,0.275697,0.115765,-0.0230507,0.511345,0.40854,0.619503
0.0886395,0.628725,0.086775,-0.0706973,-0.163075,0.509012,0.5
0.109365,0.262225,0.053352,0.0590473,-0.393216,0.489012,0.5
0.104097,0.276147,0.0692715,-0.0279698,-0.25811,0.360858,0.483218
0.129605,0.245819,0.0201261,0.000883323,-0.770111,0.505794,0.50053
0.0376558,0.231516,0.119878,-0.0530177,0.557451,0.404599,0.468189
0.098175,0.156561,0.0337982,0.00550582,-0.686677,0.448806,0.36997
0.0384747,0.46655,0.146074,-0.0389166,0.524738,0.539282,0.47665
0.102046,0.519825,0.0625855,-0.0939449,-0.551029,0.352402,0.5
0.120222,0.256468,0.052172,0.0521356,-0.367574,0.46629,0.531281
0.10441,0.331561,0.064396,-0.0135233,-0.329158,0.445909,0.358553
0.0361386,0.231332,0.121903,-0.0611047,0.566669,0.393235,0.463337
0.10736,0.294151,0.0689535,-0.0944384,-0.304759,0.50331,0.5
0.120476,0.333161,0.0413518,0.0513421,-0.513592,0.492179,0.530805
0.120256,0.226129,0.0203283,-0.00178275,-0.782093,0.394038,0.49893
0.121851,0.285263,0.031617,0.00568796,-0.656265,0.444381,0.503413
0.0294883,0.456316,0.154041,-0.0299553,0.642177,0.528083,0.5
0.107907,0.61899,0.0340028,-0.0187933,-0.67467,0.463302,0.5
0.0472843,0.490974,0.137206,-0.0460922,0.407676,0.547762,0.5
0.085746,0.108821,0.0167253,-0.0357945,-0.862364,0.312917,0.34519
0.056035,0.343588,0.119515,0.0589045,0.416224,0.394833,0.402009
0.287617,0.149711,0.0798045,-0.0834159,0.161252,0.356764,0.716617
0.120449,0.22934,0.017564,-0.0125684,-0.81493,0.363069,0.492459
0.0390874,0.218329,0.113198,-0.0444608,0.55622,0.408036,0.606657
0.115939,0.285924,0.0443675,0.00712322,-0.519999,0.457901,0.370941
0.0202781,0.44496,0.161492,-0.0207318,0.758505,0.481587,0.5
0.132471,0.336715,0.0585575,0.0686246,-0.143079,0.407099,0.541175
0.0815275,0.200188,0.10464,0.0965388,0.00884501,0.466548,0.42459
0.0876685,0.34956,0.088006,0.0204671,0.106247,0.448143,0.51228
0.0425527,0.22452,0.108418,-0.118612,0.414846,0.413817,0.562166
0.054681,0.329605,0.103665,0.0513419,0.509064,0.396707,0.530805
0.120155,0.293788,0.0460456,0.0708777,-0.434944,0.497401,0.542527
0.128713,0.340241,0.082964,0.0567814,0.57681,0.404714,0.534069
0.0125794,0.167489,0.103537,-0.0164589,0.865089,0.268122,0.623458
0.0272564,0.300499,0.11543,-0.0706354,0.672424,0.367595,0.590952
0.119836,0.279309,0.0331834,-0.00253255,-0.647105,0.446282,0.49848
0.0475557,0.491794,0.13692,-0.0462979,0.404038,0.55844,0.5
0.105525,0.341956,0.0682325,-0.045981,-0.31781,0.476786,0.472411
0.0482275,0.161128,0.102493,-0.215037,0.28352,0.369297,0.504311
0.054873,0.441152,0.112489,0.033566,0.43515,0.417937,0.5
0.103083,0.285074,0.0744995,-0.0722131,-0.201856,0.505087,0.5
0.0192291,0.43544,0.16242,-0.0200615,0.771312,0.504389,0.487963
0.0396213,0.259508,0.119803,-0.0483901,0.535154,0.402373,0.470966
0.089368,0.215002,0.121885,0.0192572,-0.41084,0.474611,0.378221
0.105424,0.341339,0.0641155,-0.00137901,-0.312419,0.443806,0.499173
0.092021,0.160473,0.084282,0.079845,-0.342366,0.452746,0.414574
0.111231,0.180558,0.030632,0.0950062,-0.62726,0.378497,0.42367
0.113582,0.171204,0.0292109,0.15393,-0.59981,0.354517,0.459024
0.0329235,0.222062,0.11889,-0.0399364,0.621768,0.395769,0.609371
0.163538,0.445104,0.0175147,0.0177925,-0.792674,0.47177,0.5
0.111973,0.326979,0.0505005,0.02636,-0.463036,0.493857,0.515816
0.15816,0.449159,0.0245309,0.0250669,-0.705259,0.490298,0.5
0.128287,0.498349,0.055827,0.0544896,-0.289307,0.566218,0.5
0.100729,0.140762,0.0110861,0.0081516,-0.881781,0.261673,0.371558
0.112738,0.191687,0.01434,0.00951529,-0.844317,0.331119,0.372376
0.100857,0.585485,0.0780735,0.0663285,0.0162253,0.506425,0.5
0.088443,0.125449,0.178421,0.00726581,-0.673302,0.323629,0.237693
0.11961,0.209232,0.0217179,0.00771395,-0.762993,0.418306,0.504628
0.119544,0.259336,0.0261619,-0.0388006,-0.74114,0.414139,0.343386
0.114204,0.53982,0.0676455,0.0618048,-0.126891,0.530123,0.5
0.106986,0.413972,0.0519955,-0.0462852,-0.53651,0.476333,0.472229
0.109098,0.60136,0.0377264,0.0865054,-0.504354,0.461337,0.5
0.087106,0.333254,0.0883535,-0.0935319,-0.106598,0.509536,0.443881
0.10818,0.305208,0.0606285,0.0162703,-0.33107,0.464635,0.509762
0.08067,0.352908,0.093233,-0.00573808,0.137456,0.455575,0.496557
0.158553,0.462603,0.0634915,-0.0112555,-0.180747,0.387375,0.5
0.102415,0.376922,0.0457287,0.0085435,-0.578513,0.336448,0.505126
0.0221589,0.588725,0.127241,0.117769,0.812562,0.301248,0.570661
0.0350599,0.231719,0.11762,-0.0271856,0.608054,0.380431,0.617022
0.0166945,0.432551,0.164305,-0.0174388,0.802527,0.488341,0.5
0.104833,0.333654,0.063957,-0.0118386,-0.33075,0.445444,0.492897
0.0401022,0.257995,0.119155,-0.0458937,0.532448,0.396829,0.472464
0.09834,0.319032,0.0782635,-0.0441695,-0.134252,0.503397,0.606832
0.16733,0.490064,0.0116658,0.0106034,-0.863963,0.436032,0.5
0.110496,0.292096,0.058874,0.0244807,-0.335444,0.453448,0.514688
0.16178,1,0.00978275,-0.0118078,-0.891317,0.553881,0.5
0.017939,0.439095,0.163312,-0.0185,0.787341,0.495131,0.5
0.0490043,0.26948,0.116716,-0.0608187,0.411682,0.480056,0.463509
0.08312,0.339821,0.091496,-0.0400037,0.0674159,0.517425,0.5
0.0485377,0.146924,0.096088,-0.216944,0.432971,0.352004,0.503167
0.0464586,0.133328,0.0925195,-0.0963892,0.618926,0.290666,0.5755
0.112857,0.189761,0.0429893,0.140084,-0.434063,0.420278,0.450717
0.112361,0.185589,0.0169873,0.0184741,-0.814208,0.342716,0.377751
0.061841,0.331122,0.106517,-0.0240863,0.315709,0.457599,0.618882
0.0474524,0.373344,0.093139,0.0418412,0.627991,0.394804,0.525105
0.0770255,0.27174,0.0965845,0.0111524,0.172597,0.444357,0.506691
0.0705155,0.360354,0.104235,0.0659369,0.272141,0.44329,0.539562
0.105961,0.388809,0.0617655,-0.0847085,-0.426007,0.410171,0.449175
0.0567815,0.601195,0.110465,0.0398853,0.425018,0.42544,0.5
0.0903775,0.340779,0.084322,0.137539,-0.06154,0.258456,0.44919
0.358008,0.140634,0.0928075,-0.162054,0.49468,0.344944,0.669434
0.075579,0.361062,0.100836,0.0424866,0.169469,0.435579,0.525492
0.0538625,0.569745,0.121708,-0.0315053,0.356364,0.600845,0.5
0.084289,0.344883,0.090438,0.017191,0.13796,0.43746,0.643648
0.0672775,0.402098,0.104075,0.0152533,0.28299,0.515373,0.509152
0.100108,0.66371,0.060037,-0.0992602,-0.526901,0.463143,0.5
0.0188606,0.444575,0.162554,-0.0192401,0.776074,0.476742,0.5
0.073208,0.339274,0.099903,0.0123148,0.21051,0.466206,0.507389
0.0976235,0.445019,0.076061,-0.0392539,-0.206705,0.494794,0.476448
0.072296,0.319508,0.101487,-0.00634957,0.186584,0.429405,0.49619
0.0477807,0.287815,0.116305,-0.0520045,0.439868,0.454972,0.468797
0.0380744,0.285148,0.12081,-0.0311572,0.565982,0.385414,0.481306
0.0364231,0.236521,0.119176,-0.084453,0.546771,0.414548,0.582662
0.0509055,0.494336,0.133505,-0.0496232,0.357954,0.553933,0.5
0.098148,0.313307,0.0748975,-0.0518811,-0.303014,0.480194,0.602205
0.0366852,0.272038,0.118432,-0.00374736,0.60585,0.371934,0.631085
0.064867,0.186083,0.097032,-0.155171,0.276622,0.387521,0.540231
0.115055,0.231692,0.0449357,0.134706,-0.415552,0.41856,0.44749
0.0498548,0.267815,0.114726,-0.0845793,0.390151,0.428952,0.582586
